"State_Abb","State","Year","Type","Count","Count_1k"
"ID","Idaho",2001,"Prostate",1026,0.627728723300115
"ID","Idaho",2011,"Prostate",1199,0.733573819918946
"ID","Idaho",2002,"Prostate",999,0.611209546371165
"IL","Illinois",2001,"Breast",9071,0.704238473733326
"IL","Illinois",2002,"Breast",8858,0.687701951309646
"IL","Illinois",1999,"Breast",9126,0.708508467786388
"IL","Illinois",2005,"Breast",8556,0.664255802145556
"IL","Illinois",2006,"Breast",8930,0.693291761706383
"IL","Illinois",2003,"Breast",8233,0.63917929161575
"IL","Illinois",2000,"Breast",8883,0.689642857697402
"IL","Illinois",2009,"Breast",9326,0.724035718888435
"IL","Illinois",2010,"Breast",9399,0.729703165540682
"IL","Illinois",2011,"Breast",9668,0.750587318272935
"IL","Illinois",2002,"Pancreas",1506,0.116920200798411
"IL","Illinois",2003,"Pancreas",1534,0.119094015952698
"IL","Illinois",2004,"Pancreas",1600,0.124218008816373
"IL","Illinois",2005,"Pancreas",1671,0.1297301829576
"IL","Illinois",2006,"Pancreas",1600,0.124218008816373
"IL","Illinois",2004,"Breast",8362,0.64919436857657
"IL","Illinois",2008,"Pancreas",1726,0.134000177010663
"IL","Illinois",2009,"Pancreas",1817,0.141065076262094
"IL","Illinois",2007,"Breast",8960,0.69562084937169
"IL","Illinois",2008,"Breast",9128,0.708663740297409
"IL","Illinois",1999,"Pancreas",1431,0.111097481635144
"IL","Illinois",2000,"Pancreas",1484,0.115212203177186
"IL","Illinois",2001,"Pancreas",1509,0.117153109564942
"IL","Illinois",2006,"Prostate",9002,0.69888157210312
"IL","Illinois",2007,"Prostate",9783,0.759515487656612
"IL","Illinois",2008,"Prostate",9751,0.757031127480284
"IL","Illinois",2009,"Prostate",9531,0.739951151268033
"IL","Illinois",2010,"Prostate",8347,0.648029824743917
"IL","Illinois",2011,"Prostate",8427,0.654240725184735
"IL","Illinois",2007,"Pancreas",1660,0.128876184146987
"IL","Illinois",1999,"Prostate",8391,0.651445819986367
"IL","Illinois",2010,"Pancreas",1762,0.136795082209031
"IL","Illinois",2011,"Pancreas",1752,0.136018719653929
"IL","Illinois",2003,"Prostate",8562,0.664721619678617
"IL","Illinois",2004,"Prostate",8422,0.653852543907184
"IL","Illinois",2005,"Prostate",8289,0.643526921924323
"IL","Illinois",2000,"Prostate",8456,0.656492176594532
"IL","Illinois",2001,"Prostate",8964,0.695931394393731
"IL","Illinois",2002,"Prostate",9275,0.720076269857413
"IN","Indiana",2002,"Breast",4364,0.661527349017069
"IN","Indiana",1999,"Breast",4399,0.666832907499104
"IN","Indiana",2000,"Breast",4245,0.643488450178153
"IN","Indiana",2001,"Breast",4419,0.669864655203123
"IN","Indiana",2006,"Breast",4221,0.63985035293333
"IN","Indiana",2003,"Breast",3995,0.605591603877908
"IN","Indiana",2004,"Breast",3998,0.606046366033511
"IN","Indiana",2005,"Breast",4054,0.614535259604766
"IN","Indiana",2004,"Prostate",3817,0.578609049312134
"IN","Indiana",2005,"Prostate",3822,0.579366986238139
"IN","Indiana",2006,"Prostate",4118,0.624236852257629
"IN","Indiana",2007,"Prostate",4187,0.634696381836496
"IN","Indiana",2008,"Prostate",3932,0.596041598610247
"IN","Indiana",2009,"Prostate",3740,0.566936820651659
"IN","Indiana",2010,"Prostate",3470,0.526008226647395
"IN","Indiana",2011,"Prostate",3558,0.539347916545081
"IN","Indiana",2008,"Pancreas",790,0.119754034308773
"IN","Indiana",2009,"Pancreas",830,0.125817529716812
"IN","Indiana",2010,"Pancreas",864,0.130971500813645
"IN","Indiana",2011,"Pancreas",854,0.129455626961635
"IN","Indiana",2003,"Prostate",3854,0.584217782564571
"IN","Indiana",2007,"Breast",4285,0.649551945586192
"IN","Indiana",2008,"Breast",4359,0.660769412091065
"IN","Indiana",2009,"Breast",4542,0.688509903582844
"IN","Indiana",2010,"Breast",4470,0.677595611848373
"IN","Indiana",2011,"Breast",4455,0.675321801070358
"IN","Indiana",2004,"Pancreas",717,0.108688155189101
"IN","Indiana",2005,"Pancreas",726,0.11005244165591
"IN","Indiana",2006,"Pancreas",773,0.117177048760356
"IN","Indiana",2007,"Pancreas",783,0.118692922612366
"IN","Indiana",1999,"Prostate",3413,0.517367745690939
"IN","Indiana",2000,"Prostate",3720,0.563905072947639
"IN","Indiana",2001,"Prostate",3954,0.599376521084668
"IN","Indiana",2002,"Prostate",3749,0.568301107118468
"IN","Indiana",1999,"Pancreas",649,0.098380212995435
"IN","Indiana",2000,"Pancreas",665,0.100805611158651
"IN","Indiana",2001,"Pancreas",660,0.100047674232646
"IN","Indiana",2002,"Pancreas",686,0.103988946247871
"IN","Indiana",2003,"Pancreas",766,0.116115937063949
"IA","Iowa",2009,"Prostate",2298,0.739590219386018
"IA","Iowa",2010,"Prostate",2170,0.69839459358906
"IA","Iowa",2011,"Prostate",2212,0.711911908303686
"IA","Iowa",2008,"Pancreas",434,0.139678918717812
"IA","Iowa",2009,"Pancreas",470,0.151265188473206
"IA","Iowa",2010,"Pancreas",464,0.149334143513974
"IA","Iowa",2011,"Pancreas",436,0.140322600370889
"IA","Iowa",2003,"Prostate",2086,0.671359964159806
"IA","Iowa",1999,"Pancreas",327,0.105241950278167
"IA","Iowa",2000,"Pancreas",380,0.12229951408472
"IA","Iowa",2001,"Pancreas",388,0.12487424069703
"IA","Iowa",2002,"Pancreas",357,0.114897175074329
"IA","Iowa",2003,"Pancreas",400,0.128736330615495
"IA","Iowa",2004,"Pancreas",411,0.132276579707421
"IA","Iowa",2005,"Pancreas",367,0.118115583339717
"IA","Iowa",2006,"Pancreas",407,0.130989216401266
"IA","Iowa",2007,"Pancreas",399,0.128414489788956
"IA","Iowa",1999,"Prostate",2255,0.725751063844852
"IA","Iowa",2000,"Prostate",2339,0.752785693274106
"IA","Iowa",2001,"Prostate",2278,0.733153402855243
"IA","Iowa",2002,"Prostate",2307,0.742486786824866
"IA","Iowa",2006,"Breast",2187,0.703865887640218
"IA","Iowa",2004,"Prostate",2137,0.687773846313281
"IA","Iowa",2005,"Prostate",2164,0.696463548629827
"IA","Iowa",2006,"Prostate",2288,0.736371811120631
"IA","Iowa",2007,"Prostate",2281,0.734118925334859
"IA","Iowa",2008,"Prostate",2159,0.694854344497133
"IA","Iowa",1999,"Breast",2345,0.754716738233339
"IA","Iowa",2000,"Breast",2209,0.71094638582407
"IA","Iowa",2001,"Breast",2317,0.745705195090254
"IA","Iowa",2002,"Breast",2315,0.745061513437176
"IA","Iowa",2003,"Breast",2160,0.695176185323672
"IA","Iowa",2004,"Breast",2163,0.696141707803288
"IA","Iowa",2005,"Breast",2183,0.702578524334063
"IA","Iowa",2010,"Breast",2369,0.762440918070268
"IA","Iowa",2007,"Breast",2217,0.71352111243638
"IA","Iowa",2008,"Breast",2201,0.70837165921176
"IA","Iowa",2009,"Breast",2331,0.750210966661796
"IA","Iowa",2011,"Breast",2383,0.76694668964181
"KS","Kansas",1999,"Pancreas",304,0.104682438591181
"KS","Kansas",2009,"Prostate",2135,0.73518752102688
"KS","Kansas",2010,"Prostate",1991,0.685601102746846
"KS","Kansas",2011,"Prostate",2224,0.765834682324956
"KS","Kansas",2002,"Breast",2008,0.691455054904906
"KS","Kansas",2003,"Breast",1865,0.642212986751818
"KS","Kansas",2004,"Breast",1856,0.639113835609316
"KS","Kansas",2005,"Breast",1903,0.655298291575715
"KS","Kansas",2006,"Breast",2044,0.703851659474914
"KS","Kansas",2007,"Breast",1964,0.67630364931934
"KS","Kansas",2008,"Breast",1962,0.675614949065451
"KS","Kansas",2009,"Breast",1982,0.682501951604344
"KS","Kansas",2010,"Breast",1962,0.675614949065451
"KS","Kansas",2011,"Breast",2046,0.704540359728804
"KS","Kansas",2004,"Pancreas",315,0.108470289987572
"KS","Kansas",2005,"Pancreas",314,0.108125939860628
"KS","Kansas",2006,"Pancreas",335,0.115357292526466
"KS","Kansas",2007,"Pancreas",300,0.103305038083402
"KS","Kansas",1999,"Prostate",2050,0.705917760236582
"KS","Kansas",2000,"Prostate",2028,0.6983420574438
"KS","Kansas",2001,"Prostate",1942,0.668727946526557
"KS","Kansas",2002,"Prostate",2029,0.698686407570744
"KS","Kansas",2003,"Prostate",1985,0.683535001985178
"KS","Kansas",2000,"Pancreas",287,0.0988284864331215
"KS","Kansas",2001,"Pancreas",254,0.0874649322439473
"KS","Kansas",2002,"Pancreas",307,0.105715488972015
"KS","Kansas",2003,"Pancreas",323,0.11122509100313
"KS","Kansas",2008,"Prostate",2229,0.767556432959679
"KS","Kansas",1999,"Breast",2023,0.696620306809076
"KS","Kansas",2000,"Breast",2001,0.689044604016293
"KS","Kansas",2001,"Breast",2030,0.699030757697689
"KS","Kansas",2010,"Pancreas",327,0.112602491510908
"KS","Kansas",2004,"Prostate",2079,0.715903913917978
"KS","Kansas",2008,"Pancreas",377,0.129819997858142
"KS","Kansas",2009,"Pancreas",354,0.121899944938415
"KS","Kansas",2007,"Prostate",2250,0.774787785625517
"KS","Kansas",2005,"Prostate",1995,0.686978503254625
"KS","Kansas",2006,"Prostate",2019,0.695242906301297
"KS","Kansas",2011,"Pancreas",354,0.121899944938415
"KY","Kentucky",2004,"Breast",2801,0.63464989009749
"KY","Kentucky",2003,"Breast",2808,0.63623594837335
"KY","Kentucky",2009,"Prostate",2805,0.635556209112267
"KY","Kentucky",2011,"Prostate",2820,0.638954905417681
"KY","Kentucky",2002,"Breast",2838,0.643033340984176
"KY","Kentucky",1999,"Prostate",2802,0.634876469851185
"KY","Kentucky",2010,"Prostate",2819,0.638728325663986
"KY","Kentucky",2005,"Breast",2836,0.642580181476788
"KY","Kentucky",2006,"Breast",3055,0.692201147535821
"KY","Kentucky",2007,"Breast",3046,0.690161929752573
"KY","Kentucky",2000,"Prostate",2782,0.6303448747773
"KY","Kentucky",2005,"Prostate",2634,0.596811071230557
"KY","Kentucky",2006,"Prostate",3125,0.708061730294416
"KY","Kentucky",2007,"Prostate",3153,0.714405963397853
"KY","Kentucky",2008,"Prostate",2856,0.647111776550672
"KY","Kentucky",1999,"Breast",2931,0.664105258077738
"KY","Kentucky",2000,"Breast",2854,0.646658617043284
"KY","Kentucky",2001,"Breast",2891,0.65504206792997
"KY","Kentucky",2006,"Pancreas",541,0.122579646748569
"KY","Kentucky",2007,"Pancreas",556,0.125978343053982
"KY","Kentucky",2001,"Prostate",2871,0.650510472856085
"KY","Kentucky",2002,"Prostate",2943,0.666824215122069
"KY","Kentucky",2003,"Prostate",2708,0.613577973003929
"KY","Kentucky",2004,"Prostate",2625,0.594771853447309
"KY","Kentucky",2008,"Breast",3097,0.701717497190978
"KY","Kentucky",2009,"Breast",3126,0.70828831004811
"KY","Kentucky",2010,"Breast",3112,0.705116193496391
"KY","Kentucky",2011,"Breast",3176,0.71961729773282
"KY","Kentucky",2003,"Pancreas",504,0.114196195861883
"KY","Kentucky",2004,"Pancreas",465,0.105359585467809
"KY","Kentucky",2005,"Pancreas",492,0.111477238817553
"KY","Kentucky",2010,"Pancreas",609,0.137987069999776
"KY","Kentucky",2011,"Pancreas",609,0.137987069999776
"KY","Kentucky",2008,"Pancreas",546,0.12371254551704
"KY","Kentucky",2009,"Pancreas",574,0.130056778620478
"KY","Kentucky",2001,"Pancreas",419,0.0949369167978752
"KY","Kentucky",2002,"Pancreas",453,0.102640628423478
"KY","Kentucky",1999,"Pancreas",424,0.0960698155663463
"KY","Kentucky",2000,"Pancreas",392,0.0888192634481315
"LA","Louisiana",1999,"Prostate",3005,0.646281590373179
"LA","Louisiana",2000,"Prostate",3092,0.664992571525414
"LA","Louisiana",2009,"Prostate",3887,0.835972226882045
"LA","Louisiana",2010,"Prostate",3601,0.774462564703433
"LA","Louisiana",2011,"Prostate",3767,0.810163977016893
"LA","Louisiana",2002,"Breast",2913,0.626495265476562
"LA","Louisiana",2003,"Breast",2928,0.629721296709706
"LA","Louisiana",2001,"Prostate",3317,0.713383040022574
"LA","Louisiana",2002,"Prostate",3592,0.772526945963547
"LA","Louisiana",2003,"Prostate",3384,0.727792646197283
"LA","Louisiana",2004,"Prostate",3276,0.704565221318647
"LA","Louisiana",1999,"Pancreas",508,0.109254924429143
"LA","Louisiana",2000,"Pancreas",550,0.118287811881946
"LA","Louisiana",2001,"Pancreas",513,0.110330268173524
"LA","Louisiana",2002,"Pancreas",559,0.120223430621833
"LA","Louisiana",2003,"Pancreas",542,0.116567261890936
"LA","Louisiana",2004,"Pancreas",588,0.126460424339244
"LA","Louisiana",2005,"Pancreas",557,0.11979329312408
"LA","Louisiana",2006,"Pancreas",589,0.126675493088121
"LA","Louisiana",2007,"Pancreas",537,0.115491918146555
"LA","Louisiana",2008,"Pancreas",632,0.1359234492898
"LA","Louisiana",2009,"Pancreas",577,0.124094668101605
"LA","Louisiana",2010,"Pancreas",626,0.134633036796542
"LA","Louisiana",2011,"Pancreas",692,0.148827574222376
"LA","Louisiana",2007,"Breast",2938,0.631871984198469
"LA","Louisiana",2005,"Prostate",2995,0.644130902884416
"LA","Louisiana",2006,"Prostate",3266,0.702414533829884
"LA","Louisiana",2007,"Prostate",3703,0.796399577088812
"LA","Louisiana",2008,"Prostate",3513,0.755536514802322
"LA","Louisiana",1999,"Breast",2997,0.644561040382169
"LA","Louisiana",2000,"Breast",2995,0.644130902884416
"LA","Louisiana",2001,"Breast",2920,0.628000746718696
"LA","Louisiana",2006,"Breast",2788,0.599611671867029
"LA","Louisiana",2011,"Breast",3228,0.694241921372586
"LA","Louisiana",2004,"Breast",2976,0.640044596655767
"LA","Louisiana",2005,"Breast",2682,0.576814384486145
"LA","Louisiana",2010,"Breast",3175,0.682843277682144
"LA","Louisiana",2008,"Breast",2934,0.631011709202964
"LA","Louisiana",2009,"Breast",3174,0.682628208933268
"ME","Maine",2000,"Prostate",1181,0.887910508244185
"ME","Maine",1999,"Prostate",1029,0.773632441137398
"ME","Maine",1999,"Pancreas",175,0.131570143050578
"ME","Maine",1999,"Breast",998,0.750325730082724
"ME","Maine",2000,"Breast",1085,0.815734886913582
"ME","Maine",2001,"Breast",1130,0.849567209412302
"ME","Maine",2002,"Breast",1057,0.79468366402549
"ME","Maine",2003,"Breast",1075,0.808216593024978
"ME","Maine",2004,"Breast",1063,0.799194640358653
"ME","Maine",2005,"Breast",1116,0.839041597968256
"ME","Maine",2006,"Breast",1124,0.84505623307914
"ME","Maine",2007,"Breast",1136,0.854078185745465
"ME","Maine",2008,"Breast",1141,0.857837332689767
"ME","Maine",2009,"Breast",1098,0.825508668968768
"ME","Maine",2010,"Breast",1129,0.848815380023442
"ME","Maine",2011,"Breast",1148,0.86310013841179
"ME","Maine",2002,"Pancreas",191,0.143599413272345
"ME","Maine",2003,"Pancreas",171,0.128562825495136
"ME","Maine",2004,"Pancreas",204,0.153373195327531
"ME","Maine",2005,"Pancreas",219,0.164650636160437
"ME","Maine",2006,"Pancreas",189,0.142095754494624
"ME","Maine",2007,"Pancreas",184,0.138336607550322
"ME","Maine",2008,"Pancreas",216,0.162395147993856
"ME","Maine",2001,"Prostate",1211,0.910465389909999
"ME","Maine",2002,"Prostate",1118,0.840545256745977
"ME","Maine",2003,"Prostate",1122,0.843552574301419
"ME","Maine",2004,"Prostate",1216,0.914224536854301
"ME","Maine",2000,"Pancreas",171,0.128562825495136
"ME","Maine",2001,"Pancreas",168,0.126307337328555
"ME","Maine",2007,"Prostate",1275,0.958582470797067
"ME","Maine",2008,"Prostate",1203,0.904450754799115
"ME","Maine",2009,"Prostate",966,0.72626718963919
"ME","Maine",2010,"Prostate",1030,0.774384270526258
"ME","Maine",2011,"Prostate",1006,0.756340365193607
"ME","Maine",2010,"Pancreas",235,0.176679906382204
"ME","Maine",2011,"Pancreas",233,0.175176247604484
"ME","Maine",2005,"Prostate",1115,0.838289768579396
"ME","Maine",2009,"Pancreas",184,0.138336607550322
"ME","Maine",2006,"Prostate",1285,0.966100764685671
"MD","Maryland",2005,"Breast",3762,0.629475201404456
"MD","Maryland",2006,"Breast",3833,0.641355249065199
"MD","Maryland",2007,"Breast",4168,0.697408995070115
"MD","Maryland",1999,"Breast",3933,0.658087710559204
"MD","Maryland",2000,"Breast",3874,0.648215558277741
"MD","Maryland",2002,"Breast",4009,0.670804381294647
"MD","Maryland",2003,"Breast",4165,0.696907021225295
"MD","Maryland",2004,"Breast",3892,0.651227401346662
"MD","Maryland",1999,"Prostate",4075,0.68184780588069
"MD","Maryland",2000,"Prostate",4184,0.700086188909156
"MD","Maryland",2002,"Prostate",4542,0.759988401057692
"MD","Maryland",2008,"Breast",4528,0.757645856448532
"MD","Maryland",2009,"Breast",4418,0.739240148805127
"MD","Maryland",2010,"Breast",4493,0.75178949492563
"MD","Maryland",2006,"Prostate",4174,0.698412942759755
"MD","Maryland",2007,"Prostate",4474,0.748610327241769
"MD","Maryland",2008,"Prostate",4510,0.754634013379611
"MD","Maryland",2009,"Prostate",4444,0.743590588793568
"MD","Maryland",2010,"Prostate",4171,0.697910968914935
"MD","Maryland",2011,"Prostate",3928,0.657251087484504
"MD","Maryland",2006,"Pancreas",675,0.112944115084532
"MD","Maryland",2007,"Pancreas",742,0.124154864285515
"MD","Maryland",2008,"Pancreas",736,0.123150916595874
"MD","Maryland",2009,"Pancreas",732,0.122481618136114
"MD","Maryland",2003,"Prostate",4219,0.705942550432057
"MD","Maryland",2004,"Prostate",3589,0.600528043019828
"MD","Maryland",2005,"Prostate",3672,0.614415986059852
"MD","Maryland",1999,"Pancreas",531,0.0888493705331648
"MD","Maryland",2011,"Breast",4431,0.741415368799347
"MD","Maryland",2002,"Pancreas",601,0.100562093578968
"MD","Maryland",2003,"Pancreas",649,0.10859367509609
"MD","Maryland",2004,"Pancreas",645,0.10792437663633
"MD","Maryland",2005,"Pancreas",698,0.116792581228153
"MD","Maryland",2010,"Pancreas",790,0.132186445802637
"MD","Maryland",2011,"Pancreas",800,0.133859691952037
"MD","Maryland",2000,"Pancreas",546,0.0913592397572655
"MA","Massachusetts",2001,"Prostate",5514,0.817444993690522
"MA","Massachusetts",2002,"Prostate",5335,0.790908422440866
"MA","Massachusetts",2000,"Prostate",5484,0.812997523648681
"MA","Massachusetts",2005,"Prostate",5007,0.742282749983396
"MA","Massachusetts",2006,"Prostate",5354,0.793725153467366
"MA","Massachusetts",1999,"Prostate",5204,0.771487803258157
"MA","Massachusetts",1999,"Breast",5286,0.783644221372525
"MA","Massachusetts",2000,"Breast",5298,0.785423209389261
"MA","Massachusetts",2001,"Breast",5151,0.763630606184237
"MA","Massachusetts",2002,"Breast",5124,0.759627883146579
"MA","Massachusetts",2003,"Breast",4945,0.733091311896923
"MA","Massachusetts",2004,"Breast",5086,0.75399442109358
"MA","Massachusetts",2005,"Breast",5043,0.747619714033606
"MA","Massachusetts",2006,"Breast",5147,0.763037610178658
"MA","Massachusetts",2003,"Prostate",4921,0.72953333586345
"MA","Massachusetts",2004,"Prostate",4764,0.706258242644478
"MA","Massachusetts",1999,"Pancreas",793,0.117561458106018
"MA","Massachusetts",2000,"Pancreas",783,0.116078968092071
"MA","Massachusetts",2001,"Pancreas",803,0.119043948119965
"MA","Massachusetts",2002,"Pancreas",839,0.124380912170176
"MA","Massachusetts",2003,"Pancreas",844,0.125122157177149
"MA","Massachusetts",2004,"Pancreas",806,0.11948869512415
"MA","Massachusetts",2005,"Pancreas",862,0.127790639202254
"MA","Massachusetts",2006,"Pancreas",959,0.142170792337543
"MA","Massachusetts",2007,"Pancreas",894,0.132534607246886
"MA","Massachusetts",2008,"Pancreas",959,0.142170792337543
"MA","Massachusetts",2009,"Pancreas",986,0.1461735153752
"MA","Massachusetts",2010,"Pancreas",888,0.131645113238517
"MA","Massachusetts",2011,"Pancreas",952,0.14113304932778
"MA","Massachusetts",2010,"Breast",5222,0.774156285283262
"MA","Massachusetts",2007,"Breast",5225,0.774601032287446
"MA","Massachusetts",2008,"Breast",5559,0.824116198753285
"MA","Massachusetts",2009,"Breast",5499,0.815221258669602
"MA","Massachusetts",2010,"Prostate",4861,0.720638395779766
"MA","Massachusetts",2007,"Prostate",5439,0.806326318585918
"MA","Massachusetts",2008,"Prostate",5200,0.770894807252578
"MA","Massachusetts",2009,"Prostate",4953,0.734277303908081
"MA","Massachusetts",2011,"Prostate",4891,0.725085865821608
"MA","Massachusetts",2011,"Breast",5584,0.827822423788153
"MI","Michigan",1999,"Pancreas",1144,0.115440383367019
"MI","Michigan",2010,"Pancreas",1484,0.14974958821386
"MI","Michigan",2011,"Pancreas",1352,0.136429543979204
"MI","Michigan",2002,"Prostate",9166,0.92493579890043
"MI","Michigan",2009,"Pancreas",1439,0.145208664042954
"MI","Michigan",2001,"Pancreas",1168,0.117862209591501
"MI","Michigan",2002,"Pancreas",1184,0.119476760407823
"MI","Michigan",2003,"Pancreas",1274,0.128558608749634
"MI","Michigan",2000,"Pancreas",1129,0.113926741976717
"MI","Michigan",1999,"Breast",7265,0.73310698003618
"MI","Michigan",2000,"Breast",7353,0.741987009525951
"MI","Michigan",2001,"Breast",7349,0.74158337182187
"MI","Michigan",2002,"Breast",7340,0.740675186987689
"MI","Michigan",2003,"Breast",7077,0.714136007944397
"MI","Michigan",2004,"Breast",7069,0.713328732536236
"MI","Michigan",2005,"Breast",7026,0.708989627217371
"MI","Michigan",2006,"Breast",7071,0.713530551388277
"MI","Michigan",2007,"Breast",7183,0.72483240710253
"MI","Michigan",2008,"Breast",7015,0.70787962353115
"MI","Michigan",2009,"Breast",7359,0.742592466082071
"MI","Michigan",2010,"Breast",7104,0.716860562446941
"MI","Michigan",2011,"Breast",7409,0.747637937383077
"MI","Michigan",2004,"Pancreas",1271,0.128255880471574
"MI","Michigan",2005,"Pancreas",1256,0.126742239081272
"MI","Michigan",2006,"Pancreas",1441,0.145410482894995
"MI","Michigan",2007,"Pancreas",1440,0.145309573468974
"MI","Michigan",2008,"Pancreas",1402,0.14147501528021
"MI","Michigan",1999,"Prostate",8780,0.885984760456664
"MI","Michigan",2000,"Prostate",8819,0.889920228071448
"MI","Michigan",2001,"Prostate",8937,0.901827540341823
"MI","Michigan",2006,"Prostate",8378,0.845419171196575
"MI","Michigan",2003,"Prostate",8376,0.845217352344535
"MI","Michigan",2004,"Prostate",8162,0.823622735176229
"MI","Michigan",2005,"Prostate",7734,0.780433500839617
"MI","Michigan",2010,"Prostate",8325,0.840070971617509
"MI","Michigan",2007,"Prostate",9002,0.90838665303313
"MI","Michigan",2008,"Prostate",8258,0.83331004007416
"MI","Michigan",2009,"Prostate",8190,0.826448199104792
"MI","Michigan",2011,"Prostate",8675,0.875389270724551
"MN","Minnesota",2007,"Breast",3833,0.702378319323943
"MN","Minnesota",2004,"Breast",3404,0.623766188097757
"MN","Minnesota",2005,"Breast",3518,0.644656125066953
"MN","Minnesota",2006,"Breast",3566,0.653451888001352
"MN","Minnesota",1999,"Pancreas",393,0.0720153090253873
"MN","Minnesota",2008,"Breast",3825,0.700912358834877
"MN","Minnesota",2009,"Breast",3952,0.724184481598806
"MN","Minnesota",2010,"Breast",3868,0.708791896463609
"MN","Minnesota",2011,"Breast",4175,0.765048130231532
"MN","Minnesota",1999,"Breast",3519,0.644839370128087
"MN","Minnesota",2000,"Breast",3686,0.675441295337348
"MN","Minnesota",2001,"Breast",3672,0.672875864481482
"MN","Minnesota",2002,"Breast",3632,0.66554606203615
"MN","Minnesota",2003,"Breast",3423,0.62724784425929
"MN","Minnesota",2009,"Pancreas",568,0.104083194723715
"MN","Minnesota",2010,"Pancreas",602,0.110313526802247
"MN","Minnesota",2011,"Pancreas",742,0.135967835360909
"MN","Minnesota",2002,"Prostate",4218,0.772927667860264
"MN","Minnesota",2003,"Prostate",3895,0.713739513114208
"MN","Minnesota",2004,"Prostate",4086,0.748739319790668
"MN","Minnesota",2005,"Prostate",4205,0.770545482065531
"MN","Minnesota",2006,"Prostate",4586,0.840361850357319
"MN","Minnesota",2007,"Prostate",4802,0.879942783562112
"MN","Minnesota",2008,"Prostate",4472,0.819471913388122
"MN","Minnesota",2009,"Prostate",4219,0.773110912921397
"MN","Minnesota",2010,"Prostate",3928,0.719786600131607
"MN","Minnesota",2011,"Prostate",4169,0.763948659864732
"MN","Minnesota",2008,"Pancreas",604,0.110680016924514
"MN","Minnesota",1999,"Prostate",3644,0.667745002769749
"MN","Minnesota",2000,"Prostate",4090,0.749472300035201
"MN","Minnesota",2001,"Prostate",4176,0.765231375292665
"MN","Minnesota",2003,"Pancreas",497,0.0910727953832506
"MN","Minnesota",2000,"Pancreas",454,0.0831932577545187
"MN","Minnesota",2001,"Pancreas",417,0.0764131904925865
"MN","Minnesota",2002,"Pancreas",423,0.0775126608593864
"MN","Minnesota",2007,"Pancreas",534,0.0978528626451828
"MN","Minnesota",2004,"Pancreas",474,0.0868581589771847
"MN","Minnesota",2005,"Pancreas",527,0.0965701472172497
"MN","Minnesota",2006,"Pancreas",531,0.0973031274617829
"MS","Mississippi",2007,"Prostate",2492,0.83230936792249
"MS","Mississippi",2003,"Prostate",2028,0.677336837137564
"MS","Mississippi",2004,"Prostate",2019,0.674330904428373
"MS","Mississippi",2005,"Prostate",2148,0.717415939926769
"MS","Mississippi",2006,"Prostate",2395,0.799912093167882
"MS","Mississippi",2010,"Breast",2000,0.667985046486749
"MS","Mississippi",2008,"Prostate",2360,0.788222354854364
"MS","Mississippi",2009,"Prostate",2241,0.748477244588403
"MS","Mississippi",2010,"Prostate",2331,0.778536571680306
"MS","Mississippi",2011,"Prostate",2253,0.752485154867323
"MS","Mississippi",2008,"Pancreas",399,0.133263016774106
"MS","Mississippi",2003,"Breast",1678,0.560439454002383
"MS","Mississippi",2004,"Breast",1784,0.59584266146618
"MS","Mississippi",2005,"Breast",1752,0.585154900722392
"MS","Mississippi",2006,"Breast",1738,0.580479005396985
"MS","Mississippi",2007,"Breast",1921,0.641599637150523
"MS","Mississippi",2008,"Breast",1968,0.657297285742961
"MS","Mississippi",2009,"Breast",1995,0.666315083870533
"MS","Mississippi",2003,"Pancreas",340,0.113557457902747
"MS","Mississippi",2004,"Pancreas",301,0.100531749496256
"MS","Mississippi",2005,"Pancreas",327,0.109215555100584
"MS","Mississippi",2006,"Pancreas",353,0.117899360704911
"MS","Mississippi",2007,"Pancreas",358,0.119569323321128
"MS","Mississippi",2009,"Pancreas",408,0.136268949483297
"MS","Mississippi",2010,"Pancreas",408,0.136268949483297
"MS","Mississippi",2011,"Pancreas",436,0.145620740134111
"MS","Mississippi",2011,"Breast",1961,0.654959338080258
"MO","Missouri",2009,"Pancreas",841,0.138696735547215
"MO","Missouri",1999,"Pancreas",690,0.113793992303898
"MO","Missouri",2000,"Pancreas",666,0.109835940397675
"MO","Missouri",2002,"Pancreas",643,0.106042807320879
"MO","Missouri",2003,"Pancreas",729,0.12022582665151
"MO","Missouri",2004,"Pancreas",699,0.115278261768731
"MO","Missouri",2001,"Pancreas",662,0.109176265079972
"MO","Missouri",2006,"Pancreas",798,0.131605225881899
"MO","Missouri",2007,"Pancreas",828,0.136552790764677
"MO","Missouri",2008,"Pancreas",754,0.124348797387158
"MO","Missouri",1999,"Prostate",3833,0.632133873189624
"MO","Missouri",2010,"Pancreas",877,0.144633813406548
"MO","Missouri",2011,"Pancreas",848,0.139851167353196
"MO","Missouri",2002,"Prostate",3745,0.617621016200142
"MO","Missouri",2003,"Prostate",3632,0.59898518847501
"MO","Missouri",2004,"Prostate",3432,0.566001422589823
"MO","Missouri",2005,"Prostate",3765,0.62091939278866
"MO","Missouri",2006,"Prostate",4002,0.660005155362608
"MO","Missouri",2007,"Prostate",4344,0.716407395026279
"MO","Missouri",2005,"Pancreas",761,0.12550322919314
"MO","Missouri",2009,"Prostate",3925,0.647306405496811
"MO","Missouri",2010,"Prostate",3523,0.581009036067583
"MO","Missouri",2011,"Prostate",3685,0.607725886434585
